timestamp,frame_number,time_seconds,object_class,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_center_x,bbox_center_y
2025-10-09 14:48:08,48,1.66,car,0.632,598.3,255.7,664.5,297.9,66.2,42.2,631.4,276.8
2025-10-09 14:48:08,48,1.66,traffic light,0.595,689.1,143.0,707.5,178.8,18.4,35.8,698.3,160.9
2025-10-09 14:48:08,48,1.66,person,0.555,822.5,236.9,841.0,295.6,18.5,58.7,831.8,266.2
2025-10-09 14:48:08,48,1.66,car,0.543,13.8,230.7,135.9,312.4,122.1,81.7,74.9,271.6
2025-10-09 14:48:08,48,1.66,person,0.541,754.2,236.9,773.7,293.0,19.5,56.1,764.0,265.0
2025-10-09 14:48:08,48,1.66,person,0.54,934.7,242.2,957.5,296.4,22.8,54.2,946.1,269.3
2025-10-09 14:48:08,48,1.66,person,0.516,788.1,233.4,807.0,294.4,18.9,61.0,797.5,263.9
2025-10-09 14:48:08,49,1.69,car,0.86,123.8,217.6,319.7,321.7,196.0,104.1,221.7,269.6
2025-10-09 14:48:08,49,1.69,car,0.84,514.5,245.8,599.3,303.6,84.8,57.8,556.9,274.7
2025-10-09 14:48:08,49,1.69,car,0.837,0.3,237.5,108.1,379.8,107.8,142.3,54.2,308.6
2025-10-09 14:48:08,49,1.69,car,0.779,399.6,243.7,520.2,313.1,120.6,69.5,459.9,278.4
2025-10-09 14:48:08,49,1.69,car,0.718,308.9,244.0,366.2,300.3,57.3,56.3,337.5,272.1
2025-10-09 14:48:08,49,1.69,car,0.676,5.6,230.5,129.9,315.1,124.3,84.7,67.7,272.8
2025-10-09 14:48:08,49,1.69,car,0.65,368.5,243.4,439.7,302.4,71.1,58.9,404.1,272.9
2025-10-09 14:48:08,49,1.69,traffic light,0.599,689.1,143.0,707.5,178.9,18.4,35.9,698.3,160.9
2025-10-09 14:48:08,49,1.69,car,0.595,597.7,255.6,663.6,297.7,65.9,42.1,630.7,276.7
2025-10-09 14:48:08,49,1.69,person,0.561,822.4,235.0,841.1,295.7,18.7,60.7,831.7,265.3
2025-10-09 14:48:08,49,1.69,person,0.547,754.2,237.0,773.7,293.5,19.5,56.5,764.0,265.2
2025-10-09 14:48:08,49,1.69,person,0.508,934.8,243.3,957.2,296.0,22.4,52.6,946.0,269.6
2025-10-09 14:48:08,50,1.72,car,0.886,119.3,218.7,315.0,321.7,195.7,103.0,217.1,270.2
2025-10-09 14:48:08,50,1.72,car,0.864,0.0,236.2,94.9,380.5,94.9,144.2,47.4,308.4
2025-10-09 14:48:08,50,1.72,car,0.829,511.9,245.3,597.9,303.7,86.0,58.4,554.9,274.5
2025-10-09 14:48:08,50,1.72,car,0.791,397.5,243.9,519.0,313.7,121.5,69.8,458.3,278.8
2025-10-09 14:48:08,50,1.72,car,0.674,5.2,230.1,125.4,315.9,120.3,85.7,65.3,273.0
2025-10-09 14:48:08,50,1.72,car,0.664,306.5,244.1,364.5,300.6,58.0,56.4,335.5,272.4
2025-10-09 14:48:08,50,1.72,car,0.623,366.8,243.6,439.0,303.1,72.2,59.6,402.9,273.3
2025-10-09 14:48:08,50,1.72,traffic light,0.584,689.1,142.9,707.5,178.8,18.4,35.8,698.3,160.9
2025-10-09 14:48:08,50,1.72,car,0.565,597.4,255.4,661.5,297.8,64.1,42.3,629.5,276.6
2025-10-09 14:48:08,50,1.72,person,0.563,822.6,236.6,841.0,295.5,18.4,58.9,831.8,266.0
2025-10-09 14:48:08,50,1.72,person,0.559,754.3,237.0,773.7,293.4,19.4,56.3,764.0,265.2
2025-10-09 14:48:08,50,1.72,person,0.53,935.1,242.7,958.0,296.1,22.9,53.4,946.5,269.4
2025-10-09 14:48:08,51,1.76,car,0.887,116.5,219.5,313.6,321.9,197.1,102.4,215.0,270.7
2025-10-09 14:48:08,51,1.76,car,0.853,508.5,244.7,598.4,304.4,89.9,59.7,553.4,274.6
2025-10-09 14:48:08,51,1.76,car,0.826,0.2,242.1,86.0,383.7,85.8,141.6,43.1,312.9
2025-10-09 14:48:08,51,1.76,car,0.823,303.9,243.6,359.4,300.7,55.5,57.1,331.7,272.2
2025-10-09 14:48:08,51,1.76,car,0.818,395.3,243.4,517.8,313.5,122.5,70.1,456.6,278.4
2025-10-09 14:48:08,51,1.76,car,0.744,0.2,228.8,118.5,316.1,118.3,87.3,59.3,272.5
2025-10-09 14:48:08,51,1.76,car,0.664,363.5,244.2,438.0,303.3,74.5,59.2,400.8,273.8
2025-10-09 14:48:08,51,1.76,traffic light,0.595,689.2,143.0,707.4,178.5,18.2,35.5,698.3,160.7
2025-10-09 14:48:08,51,1.76,car,0.573,596.7,255.2,660.8,297.7,64.1,42.5,628.8,276.4
2025-10-09 14:48:08,51,1.76,person,0.559,822.6,236.8,841.2,295.4,18.6,58.7,831.9,266.1
2025-10-09 14:48:08,51,1.76,person,0.558,754.2,237.1,773.6,293.5,19.4,56.4,763.9,265.3
2025-10-09 14:48:08,51,1.76,person,0.523,935.3,242.6,958.2,296.4,22.8,53.7,946.8,269.5
2025-10-09 14:48:08,52,1.79,car,0.891,111.8,218.6,309.3,321.9,197.5,103.4,210.6,270.3
2025-10-09 14:48:08,52,1.79,car,0.874,504.5,244.3,598.1,304.9,93.6,60.6,551.3,274.6
2025-10-09 14:48:08,52,1.79,car,0.831,0.1,243.0,71.0,385.2,70.9,142.2,35.5,314.1
2025-10-09 14:48:08,52,1.79,car,0.797,392.7,243.8,515.9,313.1,123.1,69.3,454.3,278.4
2025-10-09 14:48:08,52,1.79,car,0.794,302.1,242.3,356.9,300.1,54.9,57.8,329.5,271.2
2025-10-09 14:48:08,52,1.79,car,0.683,0.0,228.1,114.0,317.1,114.0,89.1,57.0,272.6
2025-10-09 14:48:08,52,1.79,traffic light,0.59,689.2,143.1,707.4,178.5,18.2,35.4,698.3,160.8
2025-10-09 14:48:08,52,1.79,car,0.585,362.2,242.5,436.4,303.6,74.2,61.0,399.3,273.1
2025-10-09 14:48:08,52,1.79,car,0.563,595.3,255.0,663.5,298.1,68.2,43.0,629.4,276.6
2025-10-09 14:48:08,52,1.79,person,0.556,822.6,236.9,841.2,295.4,18.6,58.5,831.9,266.2
2025-10-09 14:48:08,52,1.79,person,0.544,754.2,237.1,773.6,293.3,19.3,56.1,763.9,265.2
2025-10-09 14:48:08,52,1.79,person,0.52,935.7,243.2,958.3,296.2,22.6,53.0,947.0,269.7
2025-10-09 14:48:08,53,1.83,car,0.899,106.3,219.0,305.5,322.5,199.2,103.6,205.9,270.8
2025-10-09 14:48:08,53,1.83,car,0.879,503.6,244.3,597.8,304.8,94.2,60.5,550.7,274.6
2025-10-09 14:48:08,53,1.83,car,0.822,390.2,243.4,510.6,314.3,120.4,70.8,450.4,278.8
2025-10-09 14:48:08,53,1.83,car,0.784,0.1,251.5,58.1,387.3,57.9,135.8,29.1,319.4
2025-10-09 14:48:08,53,1.83,car,0.709,297.6,241.7,352.5,300.0,54.8,58.3,325.1,270.9
2025-10-09 14:48:08,53,1.83,car,0.673,359.1,243.4,432.9,302.9,73.9,59.5,396.0,273.2
2025-10-09 14:48:08,53,1.83,car,0.671,0.0,228.2,108.7,317.8,108.7,89.6,54.3,273.0
2025-10-09 14:48:08,53,1.83,car,0.6,594.4,255.0,660.0,297.9,65.7,42.9,627.2,276.5
2025-10-09 14:48:08,53,1.83,traffic light,0.594,689.2,143.1,707.4,178.5,18.2,35.5,698.3,160.8
2025-10-09 14:48:08,53,1.83,person,0.554,822.6,235.5,841.3,295.5,18.7,60.0,832.0,265.5
2025-10-09 14:48:08,53,1.83,person,0.546,754.3,237.0,773.6,293.4,19.3,56.4,763.9,265.2
2025-10-09 14:48:08,53,1.83,person,0.51,935.7,243.2,958.4,296.2,22.8,53.0,947.1,269.7
2025-10-09 14:48:08,54,1.86,car,0.89,101.0,218.8,304.6,323.4,203.6,104.6,202.8,271.1
2025-10-09 14:48:08,54,1.86,car,0.874,502.5,244.7,597.0,304.8,94.5,60.2,549.7,274.7
2025-10-09 14:48:08,54,1.86,car,0.815,386.8,243.6,507.6,314.5,120.8,70.8,447.2,279.0
2025-10-09 14:48:08,54,1.86,car,0.773,0.1,261.2,44.2,389.3,44.1,128.1,22.2,325.3
2025-10-09 14:48:08,54,1.86,car,0.753,294.3,241.6,351.0,300.8,56.7,59.2,322.7,271.2
2025-10-09 14:48:08,54,1.86,car,0.682,0.0,227.5,102.7,318.5,102.7,91.0,51.4,273.0
2025-10-09 14:48:08,54,1.86,car,0.62,358.8,243.2,430.5,302.0,71.7,58.8,394.7,272.6
2025-10-09 14:48:08,54,1.86,traffic light,0.596,689.2,143.1,707.4,178.5,18.2,35.5,698.3,160.8
2025-10-09 14:48:08,54,1.86,car,0.595,593.7,255.0,661.3,297.9,67.6,43.0,627.5,276.4
2025-10-09 14:48:08,54,1.86,person,0.563,822.6,235.2,841.3,295.6,18.8,60.4,832.0,265.4
2025-10-09 14:48:08,54,1.86,person,0.551,754.2,236.9,773.5,293.3,19.3,56.4,763.9,265.1
2025-10-09 14:48:08,54,1.86,person,0.504,936.1,243.1,958.5,296.1,22.5,53.0,947.3,269.6
2025-10-09 14:48:08,55,1.9,car,0.901,96.8,218.0,301.1,323.5,204.2,105.5,198.9,270.7
2025-10-09 14:48:08,55,1.9,car,0.88,501.8,244.2,596.7,304.7,94.9,60.5,549.3,274.5
2025-10-09 14:48:08,55,1.9,car,0.848,0.2,226.5,97.7,319.8,97.5,93.3,48.9,273.1
2025-10-09 14:48:08,55,1.9,car,0.817,384.7,243.4,507.3,315.0,122.6,71.6,446.0,279.2
2025-10-09 14:48:08,55,1.9,car,0.734,291.4,242.9,347.5,300.4,56.1,57.5,319.4,271.6
2025-10-09 14:48:08,55,1.9,car,0.671,355.2,243.0,428.5,302.0,73.3,59.1,391.9,272.5
2025-10-09 14:48:08,55,1.9,car,0.624,593.1,255.0,663.9,298.2,70.8,43.2,628.5,276.6
2025-10-09 14:48:08,55,1.9,traffic light,0.603,689.1,143.0,707.5,178.8,18.3,35.7,698.3,160.9
2025-10-09 14:48:08,55,1.9,person,0.569,822.5,235.4,841.3,295.6,18.8,60.2,831.9,265.5
2025-10-09 14:48:08,55,1.9,person,0.546,754.0,237.0,773.5,293.6,19.5,56.5,763.8,265.3
2025-10-09 14:48:08,55,1.9,car,0.541,0.1,267.7,29.7,385.1,29.6,117.4,14.9,326.4
2025-10-09 14:48:08,55,1.9,person,0.53,936.5,242.1,958.7,296.1,22.1,54.0,947.6,269.1
2025-10-09 14:48:08,56,1.93,car,0.886,499.6,244.1,596.6,304.4,97.0,60.4,548.1,274.2
2025-10-09 14:48:08,56,1.93,car,0.873,91.3,216.9,300.6,324.1,209.3,107.1,196.0,270.5
2025-10-09 14:48:08,56,1.93,car,0.828,382.7,243.1,505.9,315.0,123.2,71.9,444.3,279.0
2025-10-09 14:48:08,56,1.93,car,0.744,0.1,227.6,90.3,319.7,90.2,92.1,45.2,273.7
2025-10-09 14:48:08,56,1.93,car,0.738,287.0,241.5,347.1,301.0,60.1,59.4,317.0,271.3
2025-10-09 14:48:08,56,1.93,car,0.699,352.5,243.0,426.1,302.9,73.6,59.9,389.3,272.9
2025-10-09 14:48:08,56,1.93,car,0.629,593.1,254.9,664.3,298.2,71.3,43.2,628.7,276.6
2025-10-09 14:48:08,56,1.93,traffic light,0.595,689.2,143.0,707.4,178.8,18.2,35.8,698.3,160.9
2025-10-09 14:48:08,56,1.93,person,0.581,822.5,235.0,841.3,295.6,18.9,60.6,831.9,265.3
2025-10-09 14:48:08,56,1.93,person,0.543,754.1,237.1,773.6,293.8,19.5,56.6,763.8,265.4
2025-10-09 14:48:08,56,1.93,person,0.536,936.6,242.1,958.7,296.0,22.1,53.9,947.6,269.1
2025-10-09 14:48:08,57,1.97,car,0.891,87.6,216.5,294.1,325.5,206.5,109.0,190.9,271.0
2025-10-09 14:48:08,57,1.97,car,0.88,498.1,244.0,595.7,304.4,97.6,60.4,546.9,274.2
2025-10-09 14:48:08,57,1.97,car,0.833,379.7,243.1,504.9,314.9,125.1,71.8,442.3,279.0
2025-10-09 14:48:08,57,1.97,car,0.804,0.4,226.4,85.0,320.6,84.6,94.1,42.7,273.5
2025-10-09 14:48:08,57,1.97,car,0.777,282.7,241.1,341.8,301.5,59.0,60.4,312.3,271.3
2025-10-09 14:48:08,57,1.97,car,0.661,351.5,242.9,424.9,303.7,73.4,60.8,388.2,273.3
2025-10-09 14:48:08,57,1.97,car,0.628,593.0,254.9,664.0,298.0,70.9,43.1,628.5,276.5
2025-10-09 14:48:08,57,1.97,traffic light,0.591,689.2,143.0,707.5,178.8,18.3,35.8,698.3,160.9
2025-10-09 14:48:08,57,1.97,person,0.584,822.4,235.0,841.3,295.6,18.9,60.6,831.9,265.3
2025-10-09 14:48:08,57,1.97,person,0.55,754.1,237.2,773.6,293.7,19.6,56.5,763.8,265.5
2025-10-09 14:48:08,57,1.97,person,0.526,936.5,242.2,958.7,296.0,22.2,53.8,947.6,269.1
2025-10-09 14:48:08,58,2.0,car,0.908,81.0,217.2,289.7,325.7,208.7,108.5,185.3,271.5
2025-10-09 14:48:08,58,2.0,car,0.87,497.8,244.1,595.1,304.4,97.3,60.3,546.4,274.3
2025-10-09 14:48:08,58,2.0,car,0.849,376.9,243.1,503.0,315.1,126.1,71.9,440.0,279.1
2025-10-09 14:48:08,58,2.0,car,0.831,280.3,241.0,336.9,301.9,56.6,60.9,308.6,271.4
2025-10-09 14:48:08,58,2.0,car,0.785,0.3,226.0,79.9,320.7,79.6,94.6,40.1,273.3
2025-10-09 14:48:08,58,2.0,car,0.665,350.3,241.8,420.1,303.0,69.8,61.2,385.2,272.4
2025-10-09 14:48:08,58,2.0,car,0.634,592.8,254.8,664.2,298.1,71.4,43.3,628.5,276.4
2025-10-09 14:48:08,58,2.0,traffic light,0.599,689.2,143.0,707.4,178.8,18.2,35.8,698.3,160.9
2025-10-09 14:48:08,58,2.0,person,0.58,822.5,234.8,841.4,295.7,18.9,60.9,831.9,265.2
2025-10-09 14:48:08,58,2.0,person,0.548,753.8,237.3,773.7,293.8,19.9,56.5,763.8,265.5
2025-10-09 14:48:08,58,2.0,person,0.532,936.2,242.3,958.6,296.0,22.4,53.8,947.4,269.2
2025-10-09 14:48:08,59,2.03,car,0.89,74.9,217.1,288.7,326.5,213.8,109.4,181.8,271.8
2025-10-09 14:48:08,59,2.03,car,0.862,495.9,243.5,595.1,304.5,99.2,60.9,545.5,274.0
2025-10-09 14:48:08,59,2.03,car,0.829,277.1,240.5,333.8,301.4,56.7,60.9,305.4,271.0
2025-10-09 14:48:08,59,2.03,car,0.824,372.4,243.1,499.5,315.8,127.0,72.8,435.9,279.5
2025-10-09 14:48:08,59,2.03,car,0.719,0.1,225.4,72.4,322.1,72.3,96.7,36.2,273.7
2025-10-09 14:48:08,59,2.03,car,0.676,347.0,242.1,420.0,303.1,73.1,61.0,383.5,272.6
2025-10-09 14:48:08,59,2.03,car,0.652,593.3,254.5,663.2,297.6,69.9,43.2,628.3,276.1
2025-10-09 14:48:08,59,2.03,traffic light,0.597,689.2,143.0,707.5,178.8,18.2,35.8,698.3,160.9
2025-10-09 14:48:08,59,2.03,person,0.583,822.4,235.1,841.3,295.7,19.0,60.5,831.9,265.4
2025-10-09 14:48:08,59,2.03,person,0.548,753.8,237.1,773.7,293.8,20.0,56.7,763.8,265.5
2025-10-09 14:48:08,59,2.03,person,0.518,935.6,241.7,958.2,296.8,22.6,55.1,946.9,269.3
2025-10-09 14:48:08,60,2.07,car,0.919,69.8,218.1,282.3,327.1,212.6,108.9,176.1,272.6
2025-10-09 14:48:08,60,2.07,car,0.867,495.0,243.0,594.2,304.5,99.2,61.5,544.6,273.7
2025-10-09 14:48:08,60,2.07,car,0.854,370.6,243.5,497.2,315.9,126.6,72.4,433.9,279.7
2025-10-09 14:48:08,60,2.07,car,0.827,272.4,239.7,331.0,300.4,58.6,60.8,301.7,270.1
2025-10-09 14:48:08,60,2.07,car,0.787,0.0,226.5,65.8,322.3,65.8,95.9,32.9,274.4
2025-10-09 14:48:08,60,2.07,car,0.651,593.0,254.4,661.8,297.6,68.8,43.3,627.4,276.0
2025-10-09 14:48:08,60,2.07,car,0.648,344.0,242.0,416.9,303.2,72.9,61.3,380.5,272.6
2025-10-09 14:48:08,60,2.07,traffic light,0.592,689.2,143.1,707.5,178.9,18.3,35.9,698.4,161.0
2025-10-09 14:48:08,60,2.07,person,0.579,822.3,235.8,841.2,295.7,18.9,59.9,831.8,265.7
2025-10-09 14:48:08,60,2.07,person,0.555,753.5,237.0,773.7,293.9,20.2,56.8,763.6,265.5
2025-10-09 14:48:08,60,2.07,person,0.508,788.9,234.2,806.8,294.4,17.9,60.2,797.9,264.3
2025-10-09 14:48:08,60,2.07,person,0.502,936.1,240.9,958.4,296.3,22.3,55.3,947.2,268.6
2025-10-09 14:48:08,61,2.1,car,0.914,63.9,217.2,282.2,327.0,218.3,109.8,173.1,272.1
2025-10-09 14:48:08,61,2.1,car,0.86,493.2,243.2,592.9,304.7,99.8,61.5,543.1,273.9
2025-10-09 14:48:08,61,2.1,car,0.819,365.4,242.6,497.6,316.7,132.2,74.1,431.5,279.7
2025-10-09 14:48:08,61,2.1,car,0.758,269.0,241.2,327.7,301.1,58.6,59.8,298.4,271.1
2025-10-09 14:48:08,61,2.1,car,0.744,0.1,225.4,59.1,321.9,59.0,96.5,29.6,273.7
2025-10-09 14:48:08,61,2.1,car,0.621,592.7,255.0,662.6,298.4,69.8,43.5,627.7,276.7
2025-10-09 14:48:08,61,2.1,person,0.585,822.3,235.8,841.2,295.8,18.9,60.0,831.8,265.8
2025-10-09 14:48:08,61,2.1,car,0.577,343.4,241.0,416.9,302.3,73.6,61.2,380.2,271.7
2025-10-09 14:48:08,61,2.1,traffic light,0.576,689.2,143.2,707.6,178.9,18.4,35.8,698.4,161.0
2025-10-09 14:48:08,61,2.1,person,0.552,753.4,237.1,773.8,294.3,20.4,57.3,763.6,265.7
2025-10-09 14:48:08,61,2.1,person,0.524,788.6,234.0,806.9,294.5,18.3,60.5,797.7,264.3
2025-10-09 14:48:08,61,2.1,person,0.517,936.0,240.4,958.5,296.4,22.5,56.0,947.2,268.4
2025-10-09 14:48:08,62,2.14,car,0.906,58.0,216.9,279.2,328.2,221.2,111.3,168.6,272.6
2025-10-09 14:48:08,62,2.14,car,0.842,493.2,243.4,592.3,304.9,99.1,61.5,542.7,274.2
2025-10-09 14:48:08,62,2.14,car,0.806,363.6,241.8,495.8,317.1,132.2,75.4,429.7,279.5
2025-10-09 14:48:08,62,2.14,car,0.766,268.4,241.5,324.1,300.7,55.7,59.2,296.3,271.1
2025-10-09 14:48:08,62,2.14,car,0.687,0.1,226.6,53.8,322.2,53.7,95.5,26.9,274.4
2025-10-09 14:48:08,62,2.14,car,0.635,592.0,255.1,660.2,298.6,68.2,43.5,626.1,276.9
2025-10-09 14:48:08,62,2.14,person,0.588,822.3,235.9,841.4,295.8,19.1,59.9,831.9,265.9
2025-10-09 14:48:08,62,2.14,traffic light,0.568,689.1,143.2,707.6,179.0,18.5,35.8,698.3,161.1
2025-10-09 14:48:08,62,2.14,person,0.55,753.4,237.0,773.8,294.1,20.4,57.1,763.6,265.6
2025-10-09 14:48:08,62,2.14,person,0.531,788.5,234.0,806.8,294.6,18.3,60.7,797.7,264.3
2025-10-09 14:48:08,62,2.14,person,0.52,936.1,240.2,958.4,296.2,22.2,56.0,947.2,268.2
2025-10-09 14:48:08,63,2.17,car,0.905,53.1,217.3,273.9,328.4,220.8,111.0,163.5,272.8
2025-10-09 14:48:08,63,2.17,car,0.861,494.3,243.8,592.5,304.1,98.2,60.3,543.4,274.0
2025-10-09 14:48:08,63,2.17,car,0.82,359.2,241.0,491.5,317.7,132.3,76.7,425.3,279.4
2025-10-09 14:48:08,63,2.17,car,0.798,263.3,240.0,321.4,301.5,58.1,61.5,292.4,270.8
2025-10-09 14:48:08,63,2.17,car,0.776,0.1,229.3,47.7,323.4,47.7,94.1,23.9,276.4
2025-10-09 14:48:08,63,2.17,car,0.593,591.3,255.1,659.7,298.8,68.3,43.7,625.5,277.0
2025-10-09 14:48:08,63,2.17,person,0.592,822.4,235.9,841.7,295.7,19.3,59.8,832.1,265.8
2025-10-09 14:48:08,63,2.17,car,0.58,337.4,243.3,409.9,301.9,72.5,58.6,373.7,272.6
2025-10-09 14:48:08,63,2.17,traffic light,0.548,689.1,143.2,707.6,179.1,18.5,36.0,698.4,161.2
2025-10-09 14:48:08,63,2.17,person,0.548,753.4,237.0,773.8,293.9,20.3,56.9,763.6,265.5
2025-10-09 14:48:08,63,2.17,person,0.527,936.1,240.0,958.3,295.8,22.2,55.8,947.2,267.9
2025-10-09 14:48:08,63,2.17,person,0.518,788.6,234.0,806.8,294.8,18.3,60.8,797.7,264.4
2025-10-09 14:48:08,64,2.21,car,0.902,48.0,217.2,271.2,328.8,223.2,111.6,159.6,273.0
2025-10-09 14:48:08,64,2.21,car,0.887,494.7,243.8,591.1,304.1,96.4,60.3,542.9,274.0
2025-10-09 14:48:08,64,2.21,car,0.849,356.4,241.2,490.5,318.0,134.1,76.8,423.4,279.6
2025-10-09 14:48:08,64,2.21,car,0.823,260.0,240.5,317.5,301.2,57.4,60.7,288.7,270.8
2025-10-09 14:48:08,64,2.21,car,0.73,0.0,227.9,39.4,324.2,39.4,96.3,19.7,276.0
2025-10-09 14:48:08,64,2.21,person,0.59,822.5,235.9,841.6,295.7,19.1,59.8,832.0,265.8
2025-10-09 14:48:08,64,2.21,car,0.576,590.6,255.1,659.5,298.9,68.9,43.8,625.1,277.0
2025-10-09 14:48:08,64,2.21,person,0.553,753.5,237.0,773.8,294.0,20.3,57.0,763.6,265.5
2025-10-09 14:48:08,64,2.21,traffic light,0.547,689.1,143.2,707.6,179.1,18.5,36.0,698.4,161.2
2025-10-09 14:48:08,64,2.21,person,0.544,936.0,239.9,958.3,295.7,22.3,55.8,947.2,267.8
2025-10-09 14:48:08,64,2.21,person,0.504,788.5,234.0,806.7,295.0,18.2,61.0,797.6,264.5
2025-10-09 14:48:08,65,2.24,car,0.91,43.3,216.4,262.8,329.2,219.5,112.8,153.1,272.8
2025-10-09 14:48:08,65,2.24,car,0.876,494.4,243.7,590.2,304.2,95.8,60.5,542.3,273.9
2025-10-09 14:48:08,65,2.24,car,0.837,353.9,240.7,487.6,318.8,133.7,78.0,420.7,279.8
2025-10-09 14:48:08,65,2.24,car,0.812,256.5,240.5,313.9,301.3,57.4,60.9,285.2,270.9
2025-10-09 14:48:08,65,2.24,car,0.656,0.0,230.0,32.1,324.4,32.1,94.4,16.0,277.2
2025-10-09 14:48:08,65,2.24,car,0.597,589.9,255.2,659.6,298.9,69.6,43.7,624.7,277.0
2025-10-09 14:48:08,65,2.24,person,0.595,822.5,236.0,841.7,295.8,19.2,59.8,832.1,265.9
2025-10-09 14:48:08,65,2.24,person,0.562,753.6,237.1,773.8,293.9,20.2,56.8,763.7,265.5
2025-10-09 14:48:08,65,2.24,person,0.545,936.0,242.1,958.1,295.7,22.1,53.6,947.1,268.9
2025-10-09 14:48:08,65,2.24,traffic light,0.54,689.0,143.2,707.6,179.1,18.6,35.9,698.3,161.2
2025-10-09 14:48:08,65,2.24,person,0.531,788.3,234.2,806.9,295.1,18.6,61.0,797.6,264.6
2025-10-09 14:48:08,65,2.24,car,0.506,331.1,241.4,406.6,302.7,75.6,61.2,368.8,272.0
2025-10-09 14:48:08,66,2.28,car,0.912,36.3,216.9,259.8,330.3,223.5,113.4,148.1,273.6
2025-10-09 14:48:08,66,2.28,car,0.868,493.7,243.5,589.7,304.3,95.9,60.8,541.7,273.9
2025-10-09 14:48:08,66,2.28,car,0.844,348.9,240.8,486.2,319.3,137.3,78.6,417.5,280.1
2025-10-09 14:48:08,66,2.28,car,0.788,251.0,238.9,310.4,301.3,59.4,62.4,280.7,270.1
2025-10-09 14:48:08,66,2.28,car,0.627,0.0,230.0,27.9,324.6,27.9,94.6,14.0,277.3
2025-10-09 14:48:08,66,2.28,car,0.62,590.4,255.2,658.9,298.7,68.5,43.5,624.6,277.0
2025-10-09 14:48:08,66,2.28,person,0.598,822.5,235.9,841.6,295.9,19.2,60.0,832.1,265.9
2025-10-09 14:48:08,66,2.28,person,0.567,753.6,237.2,773.7,293.8,20.2,56.6,763.6,265.5
2025-10-09 14:48:08,66,2.28,person,0.558,936.2,241.8,958.2,295.8,22.1,54.0,947.2,268.8
2025-10-09 14:48:08,66,2.28,traffic light,0.545,689.0,143.2,707.6,179.1,18.5,35.9,698.3,161.2
2025-10-09 14:48:08,66,2.28,person,0.544,788.2,234.1,806.8,295.1,18.6,61.0,797.5,264.6
2025-10-09 14:48:08,67,2.31,car,0.894,29.2,216.6,258.6,330.8,229.3,114.3,143.9,273.7
2025-10-09 14:48:08,67,2.31,car,0.883,346.4,241.6,484.0,318.9,137.6,77.2,415.2,280.2
2025-10-09 14:48:08,67,2.31,car,0.86,494.1,243.6,589.8,305.2,95.7,61.6,542.0,274.4
2025-10-09 14:48:08,67,2.31,car,0.78,247.4,239.5,307.1,301.9,59.7,62.4,277.2,270.7
2025-10-09 14:48:08,67,2.31,car,0.628,590.6,255.2,658.1,298.7,67.5,43.5,624.4,277.0
2025-10-09 14:48:08,67,2.31,car,0.601,478.1,247.0,517.2,288.5,39.1,41.5,497.6,267.7
2025-10-09 14:48:08,67,2.31,person,0.6,822.5,235.7,841.6,295.9,19.1,60.1,832.1,265.8
2025-10-09 14:48:08,67,2.31,person,0.571,753.2,237.3,773.4,294.1,20.2,56.8,763.3,265.7
2025-10-09 14:48:08,67,2.31,person,0.557,788.3,234.2,806.9,295.2,18.6,61.0,797.6,264.7
2025-10-09 14:48:08,67,2.31,person,0.545,936.3,243.4,958.3,295.9,22.0,52.5,947.3,269.6
2025-10-09 14:48:08,67,2.31,traffic light,0.545,688.9,143.2,707.6,179.3,18.7,36.1,698.3,161.2
2025-10-09 14:48:08,67,2.31,car,0.522,0.0,228.9,19.3,325.8,19.2,96.9,9.6,277.4
2025-10-09 14:48:09,68,2.34,car,0.889,344.1,240.4,481.6,319.0,137.5,78.7,412.9,279.7
2025-10-09 14:48:09,68,2.34,car,0.867,494.2,243.4,589.3,305.6,95.1,62.2,541.7,274.5
2025-10-09 14:48:09,68,2.34,car,0.86,22.5,216.1,253.4,330.8,230.9,114.7,138.0,273.4
2025-10-09 14:48:09,68,2.34,car,0.791,242.8,239.2,303.4,301.4,60.6,62.2,273.1,270.3
2025-10-09 14:48:09,68,2.34,car,0.637,588.5,255.2,659.3,299.0,70.8,43.8,623.9,277.1
2025-10-09 14:48:09,68,2.34,car,0.629,474.5,244.9,515.1,286.1,40.5,41.2,494.8,265.5
2025-10-09 14:48:09,68,2.34,person,0.592,822.7,235.9,841.8,295.8,19.1,59.8,832.3,265.8
2025-10-09 14:48:09,68,2.34,person,0.592,753.0,237.1,773.4,294.1,20.4,57.0,763.2,265.6
2025-10-09 14:48:09,68,2.34,person,0.566,936.4,242.7,958.2,295.7,21.9,53.0,947.3,269.2
2025-10-09 14:48:09,68,2.34,person,0.564,788.5,234.1,807.1,295.2,18.7,61.1,797.8,264.6
2025-10-09 14:48:09,68,2.34,traffic light,0.55,689.0,143.1,707.6,179.1,18.6,36.0,698.3,161.1
2025-10-09 14:48:09,69,2.38,car,0.879,338.2,240.5,480.4,320.0,142.2,79.5,409.3,280.3
2025-10-09 14:48:09,69,2.38,car,0.876,494.0,243.3,589.0,305.6,95.0,62.3,541.5,274.5
2025-10-09 14:48:09,69,2.38,car,0.875,17.5,216.7,246.3,331.6,228.8,114.8,131.9,274.1
2025-10-09 14:48:09,69,2.38,car,0.837,240.3,238.9,299.9,301.9,59.6,62.9,270.1,270.4
